bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
2,3.0,1020.0,1,4,3,16,1,0,1.963597885,52.70505502
3,2.0,1329.0,2,8,4,12,1,2,19.32574607,74.14527836
3,3.0,2848.0,2,7,4,0,0,1,24.12840134,94.37860352
2,3.0,2130.0,0,15,2,22,1,1,5.065211682,78.24662551
2,1.0,1374.0,0,8,5,24,1,0,24.3468009,70.66593799
1,2.0,791.0,2,10,4,14,0,1,15.81265257,48.23219939
3,1.0,751.0,2,7,4,0,0,0,21.33725971,
5,2.0,2089.0,1,19,5,14,0,1,12.34948806,91.35828442
2,3.0,975.0,0,3,3,25,1,0,15.94051795,60.75527019
2,3.0,2093.0,2,9,2,19,0,1,21.18538868,65.92103488
4,2.0,,0,16,1,14,0,1,24.58720107,67.50028331
5,1.0,922.0,2,14,4,13,1,1,5.435134805,64.94543067
5,2.0,1125.0,2,7,3,12,1,1,22.56991889,73.00318406
2,2.0,561.0,2,12,1,1,1,1,17.01452558,39.3605829
1,3.0,2337.0,2,1,5,29,0,0,23.72466737,83.51200699
4,1.0,1058.0,1,16,1,7,1,0,8.634563354,49.87977049
5,2.0,1972.0,2,3,5,8,0,2,6.822254573,88.6692298
2,1.0,2529.0,1,1,3,18,1,0,9.772563074,87.88873217
5,1.0,923.0,1,6,1,18,0,1,22.22798333,53.17085024
4,2.0,403.0,2,2,2,22,1,0,12.03118479,51.87199699
4,1.0,2942.0,0,7,3,8,1,1,23.83541631,92.35025806
3,3.0,1978.0,0,8,1,22,0,1,6.81616227,59.63370492
2,3.0,1474.0,2,13,4,27,1,2,6.293012277,68.99147118
4,3.0,1684.0,2,16,1,29,1,0,17.28173632,80.22737413
3,3.0,2022.0,2,10,1,28,1,0,7.99992054,74.59535758
3,1.0,1277.0,0,4,2,6,1,1,4.099716163,54.8565838
5,3.0,1491.0,0,13,3,13,1,0,10.02251993,77.60654617
5,2.0,1566.0,2,17,4,1,0,0,7.387978508,73.44947367
3,3.0,1977.0,0,8,3,11,1,0,10.911553,80.1488359
5,2.0,2074.0,1,8,3,10,1,1,5.476263902,94.72838533
4,2.0,2008.0,0,7,4,16,1,0,23.96758961,93.06205692
1,3.0,1617.0,0,1,4,1,1,1,20.23957486,63.75743214
4,3.0,2090.0,2,15,2,27,0,1,21.18163034,73.27685486
3,1.0,713.0,1,15,5,21,0,0,8.146990987,45.1853686
3,2.0,1129.0,2,19,2,27,0,2,21.56220878,51.49862014
4,3.0,783.0,0,4,4,11,0,1,15.17881421,61.75798219
5,1.0,2188.0,1,6,1,29,0,0,2.361552084,70.82717154
5,3.0,2212.0,2,10,1,25,0,2,4.67827452,96.74108981
3,3.0,2724.0,0,12,3,14,1,1,11.70310205,94.69529048
2,3.0,1495.0,1,4,3,28,1,2,10.45083936,67.31393384
5,2.0,1552.0,2,6,5,7,1,0,20.0866848,87.17100562
4,,1948.0,1,14,5,7,1,2,21.96806586,86.55649778
5,1.0,2264.0,0,13,5,21,0,2,21.75833137,94.7403046
4,3.0,1150.0,2,3,5,17,0,1,10.00693882,78.69741385
3,3.0,1382.0,0,15,1,13,0,1,16.25858927,53.36476164
5,1.0,627.0,1,3,4,24,0,0,12.93018989,57.63129734
4,1.0,2443.0,0,5,5,9,0,1,22.33406201,86.03621737
3,2.0,2377.0,1,13,2,3,0,2,22.33532596,74.09933315
2,2.0,2464.0,2,15,5,15,0,2,2.292933981,81.67703834
4,2.0,2008.0,0,17,1,15,1,0,14.73136359,77.12211927
2,2.0,411.0,2,6,3,28,0,1,13.08319113,37.00473682
2,1.0,1922.0,2,18,2,20,0,1,19.48941169,62.1817994
1,3.0,1091.0,2,3,5,16,1,0,5.699393458,58.41896013
5,3.0,2139.0,2,9,1,8,0,1,17.6799592,82.55420463
4,3.0,1925.0,0,8,3,10,1,2,18.72663283,92.44294087
2,2.0,469.0,0,11,5,26,0,0,1.641904373,38.00242341
1,1.0,2555.0,2,11,1,26,1,1,11.35043927,71.24459984
3,1.0,2648.0,2,8,1,25,1,2,24.4947172,75.2365412
4,1.0,1972.0,1,1,4,12,0,0,8.214508316,78.99127798
2,3.0,1028.0,2,2,1,0,1,2,22.22877272,50.78535067
5,2.0,1687.0,1,4,5,6,1,2,15.08536033,85.69799605
1,1.0,1305.0,1,2,1,10,1,1,8.117062941,36.84324199
2,2.0,2750.0,2,2,2,24,1,2,21.06369003,85.62035031
5,1.0,975.0,0,13,1,2,0,1,24.775881,51.26494573
2,2.0,2572.0,1,6,1,1,1,2,18.8081398,81.19151596
4,1.0,2420.0,0,4,2,13,1,1,2.471054122,79.3384975
4,2.0,1258.0,2,15,5,9,0,1,2.257854431,75.12578268
4,1.0,1144.0,2,3,3,23,0,0,12.79733295,52.82788957
1,1.0,2927.0,2,4,4,19,1,1,1.145606237,80.78750321
4,2.0,2579.0,2,17,3,16,1,2,17.22276255,98.30765461
5,,514.0,1,6,5,7,0,0,1.391255774,55.91693027
2,3.0,880.0,1,2,5,14,0,0,24.35356146,62.50083013
3,2.0,1380.0,0,13,2,21,1,2,22.13517957,55.35674944
5,1.0,1424.0,0,15,3,5,0,2,20.56908067,65.59861602
5,1.0,2778.0,1,5,1,19,1,0,20.49789191,100.4635762
4,2.0,2000.0,2,19,2,21,1,0,21.0250021,80.45494206
1,3.0,1341.0,0,6,2,1,0,1,11.42214354,45.3752384
2,2.0,1354.0,1,17,4,21,1,0,20.00455981,63.42312285
1,1.0,2060.0,0,1,2,14,0,2,9.811607504,55.80007739
2,1.0,1167.0,1,2,3,15,0,0,21.36127272,51.7693619
2,3.0,2838.0,2,1,5,1,0,2,15.83118906,102.4740812
1,2.0,1233.0,1,8,4,21,0,2,9.6002806,48.59097242
5,1.0,2590.0,0,4,1,13,1,1,18.89135598,88.55153812
2,1.0,2775.0,1,18,3,24,1,1,6.827782833,82.42497803
1,1.0,2181.0,0,9,1,22,1,1,24.15193453,62.85795814
2,2.0,1027.0,0,15,2,27,1,2,16.95388375,53.21618873
3,2.0,776.0,0,16,3,29,1,2,10.62884988,55.12009219
5,3.0,489.0,2,3,4,29,0,2,14.21747642,52.10139045
4,1.0,1420.0,2,1,4,27,1,1,18.70163562,65.04998332
2,1.0,1465.0,1,13,1,19,1,0,20.13573156,58.7893337
3,3.0,2370.0,1,14,5,0,0,0,24.39900874,82.93080736
4,1.0,1458.0,0,6,4,8,0,1,6.014978563,62.79030969
4,3.0,1917.0,2,5,1,16,0,1,13.10652825,82.79664075
2,3.0,523.0,1,5,5,20,0,2,3.194984875,48.01960835
1,1.0,2504.0,1,4,3,13,1,2,2.974578994,74.64710998
2,2.0,1879.0,2,12,4,22,0,2,3.503983034,65.42218033
3,2.0,2682.0,0,14,4,9,1,0,7.22809005,96.71812111
4,,2839.0,1,14,1,12,0,0,17.71202955,92.60422895
2,2.0,1915.0,0,11,4,12,0,1,21.66723142,70.31614878
1,1.0,2254.0,2,10,1,25,0,1,11.46389483,55.98799502
2,3.0,1766.0,2,10,4,21,1,2,14.3248777,73.58533565
5,3.0,451.0,1,9,1,18,1,0,5.952808039,54.85731003
1,1.0,1973.0,1,2,4,26,1,0,19.98594902,68.49969397
3,2.0,1901.0,2,14,3,7,0,1,22.32049871,59.34524989
4,3.0,2936.0,0,7,3,26,1,0,12.65432363,107.8728223
2,1.0,2452.0,0,17,1,6,0,2,4.860982577,70.36391663
1,1.0,1031.0,2,8,3,24,1,0,1.122439702,43.43842432
5,2.0,2261.0,1,4,1,16,0,2,13.87386774,77.8286849
1,1.0,1632.0,2,5,1,7,1,2,12.94326,46.17513632
5,,2664.0,1,13,2,3,1,2,23.21940743,92.42820202
3,3.0,2447.0,0,7,3,6,0,2,1.875623237,84.9741314
4,1.0,935.0,1,6,2,22,0,0,4.574836654,50.08885541
3,3.0,1129.0,0,17,2,19,1,0,5.744478081,65.68049964
2,1.0,1675.0,2,6,4,23,1,2,14.13099106,78.0175101
1,3.0,2450.0,1,19,1,28,1,1,7.833669287,75.45009998
5,2.0,1425.0,0,3,5,27,0,1,5.936296464,81.80249294
5,3.0,2597.0,1,9,2,16,0,2,13.34597117,86.87469691
1,2.0,2451.0,0,15,4,4,1,2,1.975676682,77.6679987
1,2.0,1920.0,0,8,3,19,1,1,24.40581718,71.45648532
2,1.0,2294.0,2,15,5,3,1,0,21.66444681,81.60616696
3,2.0,867.0,2,1,1,18,0,0,7.527071965,48.9561293
5,3.0,2517.0,1,8,4,0,0,1,9.068084319,104.8251545
2,3.0,600.0,0,4,5,20,0,2,6.901556303,57.52599934
3,2.0,707.0,2,10,1,23,0,2,23.28157732,43.865392
2,1.0,2445.0,1,16,1,9,0,0,16.67673213,65.17951779
5,2.0,1321.0,2,18,5,5,0,0,13.5082914,78.84891084
1,3.0,2739.0,1,4,4,11,0,2,13.20639073,78.85037889
1,3.0,1282.0,2,8,5,16,0,0,4.98209525,68.24948796
3,2.0,985.0,2,4,2,4,1,1,24.10351557,52.27217631
4,2.0,2120.0,0,10,1,21,1,1,22.95033852,79.31273417
3,2.0,908.0,0,4,3,8,0,0,23.85810527,51.67035714
4,3.0,404.0,2,16,5,8,0,2,7.982372972,58.47644723
2,3.0,2740.0,0,12,5,4,0,1,12.43956466,97.98486143
2,3.0,759.0,2,10,1,18,0,0,13.45422801,36.26198184
5,1.0,613.0,1,11,1,21,1,0,12.75219225,44.35917916
4,3.0,1859.0,2,2,5,26,1,2,1.460547869,85.93638682
5,3.0,962.0,2,16,3,23,1,0,20.99558313,72.1979286
1,1.0,444.0,1,19,1,27,1,1,18.91709226,30.23398688
4,1.0,,1,12,1,10,1,0,12.39515691,56.73561866
3,1.0,1835.0,0,4,2,27,0,2,7.417646384,63.41342908
1,1.0,1610.0,1,17,4,11,0,0,16.23944592,54.77604261
1,1.0,2149.0,0,12,2,4,0,1,4.319010333,63.46948156
3,1.0,993.0,2,16,3,7,0,1,24.93466509,52.11517758
1,2.0,1824.0,1,3,4,16,1,0,4.008160845,60.40100706
4,2.0,2693.0,2,2,5,7,1,2,2.402905864,105.1569853
5,2.0,2326.0,0,7,3,1,1,1,15.69780963,97.54429707
1,2.0,1256.0,1,6,3,22,0,2,12.12187774,43.52104318
4,3.0,2292.0,0,1,2,17,1,2,18.25601189,93.85343091
2,1.0,951.0,0,15,4,18,0,1,4.071213954,44.75685274
4,3.0,442.0,1,12,3,20,1,0,9.729897191,59.51642617
5,1.0,578.0,1,13,4,9,1,2,13.02480069,52.10219058
4,1.0,1880.0,0,8,5,6,1,0,11.72779089,77.23359212
3,3.0,2982.0,1,9,4,8,0,2,14.99280555,103.661224
5,2.0,1006.0,0,1,2,11,1,1,3.442003997,69.17062978
2,3.0,1071.0,2,5,2,11,0,2,13.08939102,38.9694688
3,3.0,1326.0,2,7,3,4,0,0,14.31440455,61.6432962
4,1.0,416.0,1,18,4,10,0,0,22.14453153,32.28834321
5,1.0,1535.0,1,8,2,16,1,2,14.70582845,81.69289346
2,1.0,,2,10,1,14,1,2,14.13509236,61.11147786
3,2.0,2994.0,0,8,2,10,1,2,20.48986764,93.40143422
2,,1453.0,0,12,5,14,1,1,2.5599401,68.43282351
4,3.0,1615.0,0,16,1,15,0,0,16.55109182,65.62769604
2,2.0,2884.0,1,12,4,18,1,2,20.48330657,90.75460748
1,3.0,2626.0,0,3,3,20,0,0,3.270297062,84.49723851
3,3.0,1015.0,1,18,1,11,0,0,20.47773915,49.46177167
2,1.0,711.0,1,5,2,2,1,0,19.89174225,37.38878508
4,2.0,2472.0,1,14,3,7,0,0,1.022635098,88.6013614
4,1.0,2818.0,2,16,3,23,0,2,6.907770878,79.61306186
2,2.0,924.0,0,6,3,10,1,0,4.630197225,48.3721475
4,1.0,2677.0,1,16,3,0,0,0,13.27210813,85.39270195
5,3.0,1873.0,0,14,4,23,1,1,22.93615859,86.76030044
5,2.0,2825.0,2,5,4,29,1,2,15.46495453,110.2053356
5,2.0,1287.0,0,14,4,3,0,0,15.44327193,70.41532487
1,1.0,,2,11,2,26,1,0,3.948367266,70.34357593
2,2.0,2407.0,1,9,4,5,0,2,16.99310345,80.87582239
1,3.0,861.0,1,7,3,9,1,2,22.3196939,56.40631152
4,3.0,2812.0,2,5,1,14,1,0,11.30434308,92.39266503
1,3.0,2551.0,1,15,1,7,1,1,17.36242992,81.79866503
4,1.0,827.0,0,13,1,13,1,1,8.078346728,46.89309205
4,2.0,868.0,0,12,1,1,1,2,7.453581108,54.90760977
3,1.0,1414.0,2,15,1,23,0,2,5.442233024,52.56781395
5,3.0,2004.0,0,19,5,22,1,1,6.796065624,103.4623656
4,2.0,1269.0,1,19,1,19,0,1,9.226202971,56.79515485
3,3.0,1285.0,1,10,1,27,1,1,14.60147415,66.43501747
5,2.0,1673.0,1,17,1,20,0,1,19.73571151,76.73269274
4,2.0,730.0,0,16,2,5,0,1,7.949515453,46.77343503
4,1.0,2355.0,1,5,5,2,0,2,5.034678801,84.68881404
1,2.0,986.0,0,4,1,1,0,2,11.79430593,31.63752945
1,3.0,600.0,2,10,4,13,0,2,19.94835261,38.35152637
5,2.0,853.0,1,6,2,17,1,2,10.3439769,63.23439053
4,3.0,1225.0,2,11,5,14,0,0,22.91858758,70.77609755
2,1.0,510.0,0,11,4,3,0,1,6.949952405,35.27282092
1,3.0,1307.0,0,16,4,15,0,1,19.19953313,56.70580627
5,2.0,2172.0,2,14,2,22,1,2,12.22620264,87.36650603
4,3.0,1967.0,1,19,4,11,1,1,3.571021829,82.30525129
4,3.0,1632.0,1,4,3,16,1,0,7.745735634,75.27614992
2,2.0,2480.0,1,5,2,0,1,0,21.59735989,81.57625583
5,3.0,954.0,2,19,2,19,0,0,1.141317563,63.56203338
4,2.0,2303.0,0,17,3,8,1,2,19.15220049,84.85888622
1,1.0,506.0,2,18,2,11,1,1,20.47375662,27.9493435
2,3.0,2673.0,0,8,4,29,1,0,3.876099972,89.99861133
5,1.0,2934.0,1,4,4,27,0,0,24.09254723,98.07758571
2,3.0,2626.0,1,18,4,4,1,1,21.9349778,96.96025935
1,3.0,1793.0,0,11,3,16,0,1,5.284751197,69.82028932
5,1.0,566.0,1,14,4,2,1,0,6.794968288,59.54500146
2,3.0,2747.0,2,13,3,26,0,0,20.64298989,93.50956437
3,3.0,1804.0,0,16,3,5,1,1,14.11295733,76.28979586
1,1.0,2482.0,1,12,3,28,0,2,23.14163161,69.42591547
1,3.0,2854.0,1,9,2,2,0,1,24.49938454,78.94171192
1,2.0,1925.0,1,7,5,26,0,2,9.242587391,69.93567961
3,3.0,713.0,1,10,3,21,1,0,3.327328571,60.52138538
3,3.0,1215.0,0,17,4,5,0,2,17.88435729,60.50538358
4,3.0,1142.0,0,18,3,20,1,2,23.15489688,75.33098981
2,1.0,1225.0,1,7,1,25,1,0,4.957070292,44.89065865
4,2.0,1524.0,2,3,2,12,0,0,24.64925142,58.90705255
2,2.0,968.0,2,15,4,20,0,2,5.700875802,54.77073171
3,3.0,1638.0,2,16,2,24,1,1,3.070614335,73.43535093
3,1.0,2358.0,2,17,2,18,1,1,12.8967515,78.97956344
4,1.0,2509.0,0,13,1,14,0,0,20.33374266,78.76739848
5,2.0,768.0,0,3,3,26,1,0,9.505004163,61.73921919
4,1.0,1791.0,2,5,4,25,0,1,8.964186132,74.86411241
2,3.0,493.0,0,9,5,6,0,1,5.730671596,40.56768104
4,3.0,1858.0,2,18,2,12,1,0,24.66590083,90.82637
1,1.0,2497.0,1,11,5,19,1,1,9.204768651,75.55743896
2,3.0,1163.0,1,11,5,1,1,2,16.99529525,60.64512208
2,2.0,2483.0,2,16,3,25,0,0,4.177144816,79.88740797
5,3.0,1833.0,0,8,5,18,1,2,11.79416175,89.9269999
3,1.0,2547.0,2,2,4,18,0,2,20.09979828,86.44644271
2,2.0,728.0,0,10,3,2,0,2,24.28820139,45.17093054
3,3.0,1105.0,1,6,5,2,0,2,5.256054426,58.46900334
4,2.0,620.0,0,4,3,25,1,1,3.27160476,54.89321316
1,1.0,2214.0,2,5,4,5,1,0,24.70008231,78.9828308
5,3.0,2261.0,1,11,2,12,1,1,14.3003873,91.80050033
3,3.0,1395.0,1,12,1,13,0,2,9.290101372,54.20484828
2,2.0,1421.0,0,16,3,5,1,2,24.04668181,60.83447919
3,3.0,509.0,1,14,1,26,0,2,10.36453838,42.79140897
2,3.0,548.0,1,14,2,8,1,2,6.568092048,42.59797901
3,3.0,2853.0,0,15,4,23,1,0,20.28408654,98.26869162
2,3.0,1098.0,1,8,2,9,0,0,8.53514771,53.44215836
4,1.0,1833.0,2,5,1,15,0,0,8.727467424,73.34877966
2,3.0,507.0,0,9,4,22,0,2,11.67975339,44.12323574
2,2.0,788.0,0,16,5,14,1,2,17.63101597,51.76655976
1,1.0,824.0,0,3,5,11,0,0,21.20232612,39.2048835
2,2.0,2894.0,0,12,3,27,1,0,6.428129172,83.29538415
1,2.0,1491.0,2,7,5,12,1,0,9.699702225,63.60415908
5,2.0,2399.0,0,17,1,17,1,1,12.90804751,92.68531912
1,1.0,2063.0,2,15,5,25,1,2,1.614658013,68.11710353
4,1.0,1927.0,0,15,3,1,0,0,17.73053349,63.48157955
1,1.0,2426.0,0,12,4,13,1,0,14.58322408,80.07009247
5,3.0,2768.0,1,2,5,16,0,2,4.205449963,99.79601228
4,2.0,2255.0,1,8,3,22,1,1,4.127870447,87.01913421
3,1.0,846.0,2,5,5,22,0,2,22.48437223,58.68435916
3,2.0,1997.0,1,3,5,0,1,0,17.39947513,85.80304023
1,1.0,609.0,0,1,1,21,1,0,10.3134547,20.47913154
1,1.0,1248.0,2,16,3,10,1,1,9.113951723,42.98613196
5,1.0,2262.0,1,10,3,13,0,1,8.604477814,79.16013834
5,2.0,2817.0,0,10,2,11,1,2,16.71183149,95.60288695
2,3.0,2364.0,1,11,2,22,0,0,5.289962205,68.29546026
5,1.0,1987.0,1,12,3,13,0,1,24.69843839,72.51866184
2,1.0,2051.0,1,8,1,16,0,0,17.4893289,61.13266332
4,1.0,2316.0,1,5,5,11,0,1,4.050881906,89.69437873
1,3.0,2318.0,0,9,4,5,0,1,4.312723633,67.06075499
4,2.0,976.0,1,11,5,25,1,0,16.55903886,79.13013703
5,2.0,2065.0,2,15,4,8,1,0,10.1961827,96.82084456
4,2.0,1088.0,2,17,1,11,0,2,16.83898566,61.63249615
4,2.0,1189.0,1,11,2,16,1,2,18.34040514,58.19907263
4,1.0,1391.0,2,13,3,15,1,2,13.91008137,60.59880987
5,3.0,2610.0,1,17,1,1,0,0,7.157289443,96.50063121
4,1.0,1376.0,0,7,4,17,0,1,14.22786687,65.88110738
2,3.0,1755.0,0,9,3,15,0,2,11.12476924,67.93711432
5,2.0,2087.0,2,18,4,9,0,0,22.36808944,85.1340703
4,3.0,749.0,2,18,5,18,1,2,18.76507179,66.83899336
5,1.0,2171.0,1,10,5,29,1,2,15.85561925,97.7222878
3,1.0,825.0,1,12,5,3,0,2,1.953350195,47.27290271
2,2.0,726.0,1,18,3,6,1,1,24.76407072,39.94256425
4,1.0,1529.0,0,9,2,15,0,0,14.59051361,62.18584653
3,1.0,654.0,1,9,2,18,0,1,7.21546288,44.91652053
3,3.0,2437.0,0,10,4,22,1,2,15.19661582,86.26923123
5,1.0,2805.0,2,1,2,4,0,2,20.62950285,90.94610145
3,2.0,2390.0,0,11,2,4,1,1,13.9253684,71.98819608
2,2.0,843.0,2,14,4,22,1,2,19.64533414,58.62248939
2,1.0,512.0,0,10,4,22,1,2,10.91290571,37.76537692
1,2.0,1453.0,0,14,4,6,1,1,15.15910687,60.12766771
2,3.0,2971.0,1,19,3,24,1,0,11.13400593,96.70527631
3,3.0,1088.0,2,10,4,16,1,2,13.66711364,67.21657945
2,1.0,1390.0,0,17,3,0,0,2,5.020236776,53.43736244
5,1.0,2273.0,0,2,3,2,1,0,15.36740959,97.23847504
1,3.0,445.0,2,14,3,15,1,1,24.49482801,39.27559405
3,2.0,1594.0,0,18,4,21,1,1,19.3555967,71.76399457
1,1.0,1156.0,2,2,2,1,0,2,8.681163391,32.49384833
3,1.0,1776.0,2,19,2,24,1,2,21.73264762,57.5771162
5,2.0,1626.0,2,8,4,0,0,1,22.49740057,74.60076768
1,1.0,1649.0,0,6,2,29,1,2,5.243350707,56.14559174
4,2.0,963.0,0,7,4,20,1,1,2.275212659,64.08306329
3,2.0,2608.0,1,13,3,6,0,1,14.73942259,90.68971708
4,2.0,2985.0,2,2,5,9,0,1,12.42118927,102.5742167
1,2.0,2672.0,0,7,1,2,1,2,18.15246897,82.58599738
4,2.0,1740.0,0,1,4,29,1,1,8.033408523,81.46496005
4,3.0,1837.0,2,6,3,17,1,0,10.12508642,80.98073626
1,2.0,494.0,2,16,5,28,0,0,7.332454409,31.35001481
5,3.0,2202.0,2,8,3,2,1,1,8.011299591,84.35878675
4,2.0,1348.0,1,13,1,27,1,0,1.222896502,60.57709699
4,1.0,952.0,1,18,2,6,1,1,13.25813239,58.48584927
5,3.0,465.0,1,14,2,14,1,2,12.35571012,56.12449185
4,1.0,1897.0,2,18,3,0,1,2,9.540993815,72.13600399
4,2.0,1064.0,0,4,1,23,0,2,13.96456801,51.72191725
4,2.0,579.0,2,15,3,18,0,1,10.40224746,48.17563049
2,1.0,1882.0,0,5,2,4,1,1,11.38146845,61.22283071
5,2.0,601.0,1,14,3,25,1,0,1.047626763,62.74505261
4,1.0,1898.0,1,16,5,26,0,0,2.591369151,75.92179768
5,2.0,1941.0,1,15,1,20,0,2,4.616860627,82.501583
3,,2990.0,0,11,2,21,1,1,5.416491595,92.26641528
3,3.0,1712.0,0,2,3,6,0,0,11.85262192,66.72479059
4,1.0,2348.0,2,18,1,10,1,2,21.99786026,78.43769436
5,2.0,1093.0,2,4,3,0,1,1,10.7448123,73.90836898
5,1.0,2119.0,2,15,2,21,1,0,16.05261875,85.97592387
5,3.0,1667.0,1,12,1,1,0,0,1.619269658,
2,1.0,2191.0,2,3,2,13,1,0,21.51629128,64.75569088
3,3.0,2121.0,1,4,5,9,0,0,3.715227864,77.76255171
5,1.0,2021.0,0,16,5,2,0,2,7.822934005,78.56538463
5,1.0,1597.0,1,6,4,13,0,2,20.60165969,80.7314012
2,3.0,1957.0,1,2,1,4,0,0,7.357060598,60.2271657
2,2.0,1932.0,1,9,5,16,0,1,7.191994805,67.63982798
5,2.0,2691.0,0,12,4,6,0,1,15.47166598,102.4034027
1,2.0,2507.0,0,12,1,0,0,1,22.67788204,66.15606464
5,1.0,503.0,2,14,2,23,0,2,6.127583171,50.22093304
5,1.0,2094.0,2,17,3,10,0,1,15.89963915,86.33861332
2,2.0,1410.0,2,9,3,27,0,1,15.40451437,60.82775093
2,1.0,2167.0,0,12,2,5,0,1,16.82855083,60.85031304
5,1.0,2524.0,0,10,5,15,0,1,23.7224589,81.63358044
5,2.0,1441.0,0,11,3,26,1,2,4.981163469,68.76157611
5,3.0,1957.0,0,2,2,13,0,1,16.70457583,82.50700428
2,1.0,1607.0,0,16,4,16,1,0,5.377121489,69.63967471
5,1.0,2080.0,1,1,4,14,0,2,8.543228938,77.90874998
5,1.0,2078.0,2,1,2,13,1,1,10.35907681,84.63874317
4,1.0,2714.0,1,2,1,6,0,0,21.04938077,79.22051205
1,3.0,1180.0,2,12,5,9,0,2,2.289040719,63.72535293
3,2.0,1345.0,1,18,5,18,1,0,18.607659,68.09371625
1,1.0,2230.0,0,12,2,6,0,1,22.90220881,63.65837605
4,2.0,947.0,2,1,3,14,1,1,2.901804156,61.25264646
3,1.0,2607.0,1,11,5,26,0,1,19.97752039,87.63945167
5,3.0,2846.0,2,2,5,23,0,0,3.583413967,106.4005802
4,2.0,2990.0,0,12,4,25,0,2,24.10848756,101.4912291
5,3.0,2574.0,0,2,4,13,1,0,20.56875311,96.31054547
2,1.0,2197.0,2,17,4,14,1,0,17.67962416,69.42568562
4,3.0,2280.0,2,6,5,18,1,0,14.20142729,93.72322131
2,3.0,1347.0,0,16,5,20,0,1,23.09961972,67.04049311
4,1.0,2657.0,0,19,5,25,1,0,3.857711198,96.40823962
4,1.0,2597.0,0,6,3,15,0,0,3.922821124,73.7286399
2,2.0,430.0,1,7,3,1,0,0,20.73974831,35.68995631
3,1.0,1011.0,2,19,3,29,1,2,12.57567708,46.6417173
1,2.0,2264.0,0,17,1,1,1,0,21.28135332,71.59381335
5,3.0,701.0,2,6,5,0,0,0,10.37588134,68.57570942
4,3.0,1082.0,1,15,5,15,0,1,11.84464526,61.33404531
5,2.0,656.0,1,9,2,18,0,0,8.969888072,54.12999796
2,1.0,1339.0,0,2,2,3,1,0,23.81771829,60.87338461
5,1.0,2456.0,2,5,1,2,1,1,12.15880107,80.36326842
2,3.0,1176.0,1,5,2,10,1,0,19.12232974,57.98831852
5,2.0,1131.0,2,12,3,23,1,0,17.70181158,71.82191948
1,3.0,1628.0,2,10,1,16,1,2,6.642086648,55.46124927
1,3.0,2471.0,0,4,1,4,1,2,22.93557721,76.95572637
1,1.0,2940.0,1,12,1,22,0,0,14.07237017,67.99988535
1,2.0,2442.0,1,15,4,28,1,2,21.53934514,72.97043632
1,3.0,1369.0,1,10,2,8,1,0,20.9725092,59.24851428
1,1.0,502.0,2,18,5,0,0,2,2.408079157,31.30769841
2,3.0,1483.0,1,5,4,24,0,0,15.87454707,57.38573442
4,,1509.0,1,13,3,26,0,2,19.93562721,73.38293024
5,1.0,1166.0,2,4,4,8,1,0,22.75595854,71.47295189
1,1.0,771.0,1,9,3,3,0,1,13.1510964,41.09050208
2,2.0,1078.0,1,18,5,15,1,1,19.01710346,63.0190509
2,3.0,2393.0,2,3,5,14,1,0,24.27113032,88.76462038
2,2.0,601.0,1,11,2,9,0,2,20.86821826,39.33860387
4,1.0,2025.0,0,4,4,4,1,1,21.50615599,77.45082772
5,1.0,488.0,2,9,5,15,0,2,10.77478768,61.07169672
4,3.0,2884.0,1,12,3,5,1,2,3.200528114,101.7463468
3,2.0,2567.0,0,10,5,15,0,1,24.18468523,80.96840743
2,2.0,2603.0,2,10,2,3,1,1,17.69964546,79.0571768
3,3.0,2396.0,1,9,3,21,1,2,5.107935785,87.28872129
1,3.0,798.0,2,10,1,20,0,0,24.37197267,40.56760285
1,2.0,2123.0,0,9,2,14,0,1,18.17886599,56.27984438
4,1.0,587.0,2,1,2,2,1,0,3.168839852,45.33274694
5,1.0,1475.0,1,16,1,18,1,0,5.099523124,67.69380941
3,3.0,1051.0,0,14,5,8,1,1,21.76984933,68.99923131
5,2.0,1954.0,2,13,2,4,0,0,23.89197974,86.00443421
4,2.0,1903.0,1,6,1,15,0,0,9.755855464,72.22224637
1,2.0,986.0,1,14,1,26,0,0,10.9182853,31.63607116
5,1.0,629.0,0,8,2,2,0,0,10.49090914,50.84342502
5,1.0,1553.0,0,18,4,7,1,2,21.04854869,76.29274353
1,2.0,454.0,2,1,2,23,1,0,11.87814727,42.86240188
3,2.0,670.0,1,12,4,13,1,0,10.00617322,53.14742467
1,3.0,1523.0,0,11,5,29,1,0,15.92484705,72.2570115
5,3.0,1369.0,1,13,1,28,0,0,12.77279105,72.84322562
3,2.0,1952.0,2,4,3,2,0,2,13.80216268,69.48208878
3,2.0,1777.0,0,6,2,15,0,2,10.76831599,63.87306195
1,1.0,1575.0,2,13,3,6,0,2,12.05234062,47.34748882
5,2.0,2777.0,2,13,5,8,1,1,1.863407981,112.703225
4,3.0,515.0,0,6,2,2,1,1,23.21877571,66.69184528
5,1.0,722.0,2,4,3,7,0,2,1.733746207,55.35711249
2,3.0,1995.0,1,3,5,27,1,1,19.54749762,84.63405272
4,3.0,2676.0,0,15,4,11,1,2,8.158449574,99.57755605
3,1.0,759.0,1,11,5,16,1,0,3.694102896,60.54913909
4,3.0,427.0,2,2,2,27,0,2,15.63266087,47.42691495
